"","sActivity","P","id"
"Gemcitabine + RO-3306",-0.0976641598385474,0.473269803921569,NA
"Gemcitabine + Sapitinib",-0.289943287703856,0.0533874509803922,NA
"Gemcitabine + SB216763",-0.008310882303199,0.956236862745098,NA
"Gemcitabine + SCH772984",-0.0706696215455131,0.622352941176471,NA
"Gemcitabine + Sorafenib",-0.134565173833415,0.513509803921569,NA
"Gemcitabine + Taselisib",-0.148505521788618,0.474825882352941,NA
"Gemcitabine + Temozolomide",-0.0136067512051622,0.903025882352941,NA
"Gemcitabine + Tozasertib",0.0736931891933912,0.604423529411765,NA
"Gemcitabine + Trametinib",-0.0201976145809553,0.910896470588235,NA
"Gemcitabine + Uprosertib",-0.120720859648904,0.379512156862745,NA
"Gemcitabine + Venetoclax",-0.115073628893026,0.318605490196078,NA
"Gemcitabine + Vorinostat",-0.353079857389334,0.107279215686275,NA
"Gemcitabine + Wee1 Inhibitor",-0.146182704173209,0.419654901960784,NA
"Gemcitabine + ZM447439",-0.0133805876994038,0.947697254901961,NA
"Lapatinib + 5-Fluorouracil",0.102260643043966,0.497773333333333,NA
"Lapatinib + Afatinib",-0.47075567306057,0.0415796078431373,NA
"Lapatinib + Alisertib",0.31611990741565,0.173112941176471,NA
"Lapatinib + Alpelisib",-0.00148188975659069,0.990523137254902,NA
"Lapatinib + Axitinib",-0.12893021948162,0.371696470588235,NA
"Lapatinib + AZD6482",0.148893658593544,0.376388235294118,NA
"Lapatinib + AZD7762",0.0340997761859704,0.817835294117647,NA
"Lapatinib + AZD8055",-0.0242503685332474,0.905399215686274,NA
"Lapatinib + BI-2536",0.486980543041699,0.0996313725490196,NA
"Lapatinib + Bortezomib",-0.240969932994736,0.347496470588235,NA
"Lapatinib + Camptothecin",0.229584667912859,0.0831066666666667,NA
"Lapatinib + Cisplatin",0.123946112809679,0.262160784313725,NA
"Lapatinib + Crizotinib",0.379532171909163,0.077636862745098,NA
"Lapatinib + Dabrafenib",0.00564247735611743,0.974924705882353,NA
"Lapatinib + Docetaxel",-0.188535004560523,0.207807058823529,NA
"Lapatinib + Doramapimod",0.0907043729748002,0.549366274509804,NA
"Lapatinib + Entinostat",0.21020723984318,0.20461568627451,NA
"Lapatinib + Gemcitabine",-0.00261251848205339,0.987407058823529,NA
"Lapatinib + GSK269962A",-0.284314888426488,0.0838933333333333,NA
"Lapatinib + JQ1",0.277855718736389,0.124583529411765,NA
"Lapatinib + KU-55933",0.0380566992347514,0.791162352941176,NA
"Lapatinib + Linsitinib",0.242628516090381,0.101909019607843,NA
"Lapatinib + Luminespib",-0.241126729557103,0.200676862745098,NA
"Lapatinib + MK-1775",-0.244728641102214,0.120626666666667,NA
"Lapatinib + MK-2206",-0.158097511643512,0.355334901960784,NA
"Lapatinib + Navitoclax",0.474367394687673,0.0478643137254902,NA
"Lapatinib + Nilotinib",0.226065144651046,0.295953725490196,NA
"Lapatinib + NU7441",0.593172003280778,0.0181286274509804,"Lapatinib + NU7441"
"Lapatinib + Nutlin-3a (-)",0.0532374739340031,0.611461960784314,NA
"Lapatinib + Olaparib",-0.0113334469503411,0.940680784313725,NA
"Lapatinib + OSI-027",-0.0411480368882174,0.800600784313725,NA
"Lapatinib + Paclitaxel",-0.140797598756295,0.490576470588235,NA
"Lapatinib + Palbociclib",0.164910265110168,0.270957647058824,NA
"Lapatinib + PD173074",0.165856842692186,0.296739607843137,NA
"Lapatinib + PF-4708671",-0.0297820019295286,0.830192156862745,NA
"Lapatinib + Pictilisib",-0.122166178425906,0.420436078431373,NA
"Lapatinib + Ribociclib",-0.0100341942843775,0.950102745098039,NA
"Lapatinib + RO-3306",0.0425087061051114,0.768396862745098,NA
"Lapatinib + Sapitinib",-0.30442067556775,0.0714705882352941,NA
"Lapatinib + SB216763",0.000324236650444886,0.998358431372549,NA
"Lapatinib + SCH772984",0.152035996223899,0.281146666666667,NA
"Lapatinib + Sorafenib",-0.153798639099213,0.428435294117647,NA
"Lapatinib + Taselisib",-0.254777637971436,0.171545098039216,NA
"Lapatinib + Temozolomide",0.0881351707802416,0.463094117647059,NA
"Lapatinib + Tozasertib",0.235204178674715,0.138734117647059,NA
"Lapatinib + Trametinib",0.0187068948274921,0.931336470588235,NA
"Lapatinib + Uprosertib",-0.0913270603072507,0.555707450980392,NA
"Lapatinib + Venetoclax",0.10819181712838,0.493729411764706,NA
"Lapatinib + Vorinostat",0.261308052988116,0.20542431372549,NA
"Lapatinib + Wee1 Inhibitor",-0.175085143500375,0.329522352941176,NA
"Lapatinib + ZM447439",0.539513989429066,0.0298737254901961,NA
"Linsitinib + 5-Fluorouracil",0.105371378555583,0.499362352941176,NA
"Linsitinib + Afatinib",0.0437195830119089,0.834920784313726,NA
"Linsitinib + Alisertib",0.340850962644344,0.181004705882353,NA
"Linsitinib + Alpelisib",-0.115976286059368,0.434749803921569,NA
"Linsitinib + Axitinib",0.254197903380924,0.14423137254902,NA
"Linsitinib + AZD6482",0.0172670906146129,0.926603921568627,NA
"Linsitinib + AZD7762",-0.0521047865666848,0.730013333333333,NA
"Linsitinib + AZD8055",-0.109308658284074,0.501719215686275,NA
"Linsitinib + BI-2536",0.275097106194698,0.310772549019608,NA
"Linsitinib + Bortezomib",-0.14544940368159,0.573777254901961,NA
"Linsitinib + Camptothecin",0.229679694647189,0.153649411764706,NA
"Linsitinib + Cisplatin",0.23752121419134,0.0932611764705882,NA
"Linsitinib + Crizotinib",0.273520392920485,0.166091764705882,NA
"Linsitinib + Dabrafenib",0.00190245436241938,0.989730196078431,NA
"Linsitinib + Docetaxel",-0.21660911570932,0.161426666666667,NA
"Linsitinib + Doramapimod",0.104106669777375,0.51668,NA
"Linsitinib + Entinostat",-0.239816341324784,0.183376470588235,NA
"Linsitinib + Gemcitabine",0.0201513272941674,0.89832,NA
"Linsitinib + GSK269962A",0.0204159070937588,0.889689411764706,NA
"Linsitinib + JQ1",0.153241362960618,0.367771764705882,NA
"Linsitinib + KU-55933",-0.0186319679021955,0.890485490196078,NA
"Linsitinib + Lapatinib",-0.050205644855796,0.797458039215686,NA
"Linsitinib + Luminespib",-0.129460908041701,0.460694901960784,NA
"Linsitinib + MK-1775",0.0955770143708557,0.53767137254902,NA
"Linsitinib + MK-2206",-0.203883943389807,0.223574901960784,NA
"Linsitinib + Navitoclax",0.171347172283612,0.418096470588235,NA
"Linsitinib + Nilotinib",0.0259444311606071,0.92032,NA
"Linsitinib + NU7441",0.420940526495829,0.0900980392156863,NA
"Linsitinib + Nutlin-3a (-)",0.178033620622741,0.233051764705882,NA
"Linsitinib + Olaparib",-0.0580487928788375,0.669501176470588,NA
"Linsitinib + OSI-027",-0.124054031347155,0.403917647058824,NA
"Linsitinib + Paclitaxel",-0.219704362378135,0.228300392156863,NA
"Linsitinib + Palbociclib",0.106834972871293,0.451188235294118,NA
"Linsitinib + PD173074",-0.0690110848514779,0.587870588235294,NA
"Linsitinib + PF-4708671",0.0981414963529998,0.529126274509804,NA
"Linsitinib + Pictilisib",-0.177075474569021,0.278862745098039,NA
"Linsitinib + Ribociclib",0.044186476806588,0.810714509803922,NA
"Linsitinib + RO-3306",0.132592740868204,0.414972549019608,NA
"Linsitinib + Sapitinib",-0.118629634132219,0.485876078431373,NA
"Linsitinib + SB216763",0.111444808650411,0.381813333333333,NA
"Linsitinib + SCH772984",0.417919068210845,0.0360117647058824,NA
"Linsitinib + Sorafenib",0.307914793823943,0.159046274509804,NA
"Linsitinib + Taselisib",-0.367668117915988,0.0908807843137255,NA
"Linsitinib + Temozolomide",0.0460675021779933,0.71126431372549,NA
"Linsitinib + Tozasertib",0.29121301589468,0.11674431372549,NA
"Linsitinib + Trametinib",-0.0264735462349152,0.881979607843137,NA
"Linsitinib + Uprosertib",-0.0421645313537901,0.77076862745098,NA
"Linsitinib + Venetoclax",-0.0210049398385669,0.892818039215686,NA
"Linsitinib + Vorinostat",-0.17975276402869,0.39912862745098,NA
"Linsitinib + Wee1 Inhibitor",0.0236910407168182,0.894392941176471,NA
"Linsitinib + ZM447439",0.406821222268113,0.0893443137254902,NA
"Luminespib + 5-Fluorouracil",0.0489959214953849,0.766823529411765,NA
"Luminespib + Afatinib",-0.27581547763811,0.210083921568627,NA
"Luminespib + Alisertib",0.180891875407273,0.357681568627451,NA
"Luminespib + Alpelisib",-0.0594635533406341,0.655395294117647,NA
"Luminespib + Axitinib",-0.250001588237215,0.0618494117647059,NA
"Luminespib + AZD6482",-0.0178869145631418,0.909349803921569,NA
"Luminespib + AZD7762",-0.0124003535396281,0.932165490196078,NA
"Luminespib + AZD8055",-0.0552108218046905,0.77789568627451,NA
"Luminespib + BI-2536",0.0570083278846713,0.847410980392157,NA
"Luminespib + Bortezomib",-0.22376469745626,0.455194509803922,NA
"Luminespib + Camptothecin",0.154566429421499,0.288199215686274,NA
"Luminespib + Cisplatin",0.112559930221999,0.287438431372549,NA
"Luminespib + Crizotinib",-0.0702797648407493,0.634892549019608,NA
"Luminespib + Dabrafenib",-0.0569616998127638,0.627026666666667,NA
"Luminespib + Docetaxel",-0.252894716747271,0.15212,NA
"Luminespib + Doramapimod",0.0713799809593205,0.567338823529412,NA
"Luminespib + Entinostat",-0.095896402706161,0.578435294117647,NA
"Luminespib + Gemcitabine",-0.04774812449341,0.771558431372549,NA
"Luminespib + GSK269962A",-0.201436197015648,0.203014117647059,NA
"Luminespib + JQ1",-0.182357626181226,0.21889568627451,NA
"Luminespib + KU-55933",-0.0391803612122047,0.738685490196078,NA
"Luminespib + Lapatinib",-0.187617135261845,0.33644,NA
"Luminespib + Linsitinib",-0.0189044222093199,0.873374117647059,NA
"Luminespib + MK-1775",-0.0922296578827766,0.639003137254902,NA
"Luminespib + MK-2206",-0.141142767069525,0.38888,NA
"Luminespib + Navitoclax",-0.100086856252956,0.668689411764706,NA
"Luminespib + Nilotinib",-0.292130461675403,0.270154509803922,NA
"Luminespib + NU7441",0.252387662220239,0.250451764705882,NA
"Luminespib + Nutlin-3a (-)",-0.0668163014149424,0.433965490196078,NA
"Luminespib + Olaparib",-0.0496975759951948,0.664803137254902,NA
"Luminespib + OSI-027",-0.0522925147575648,0.687542745098039,NA
"Luminespib + Paclitaxel",-0.0239576392235688,0.904643137254902,NA
"Luminespib + Palbociclib",0.102321585708974,0.454419607843137,NA
"Luminespib + PD173074",-0.0680268462421516,0.56816862745098,NA
"Luminespib + PF-4708671",0.0254125050973779,0.871790588235294,NA
"Luminespib + Pictilisib",-0.0780847742896121,0.608305882352941,NA
"Luminespib + Ribociclib",-0.165120120923564,0.21809568627451,NA
"Luminespib + RO-3306",-0.0860914153960745,0.558062745098039,NA
"Luminespib + Sapitinib",-0.0981605677892566,0.54309568627451,NA
"Luminespib + SB216763",-0.0376915455954377,0.650716078431373,NA
"Luminespib + SCH772984",0.00739230509854077,0.959359215686274,NA
"Luminespib + Sorafenib",-0.11273447913451,0.613814117647059,NA
"Luminespib + Taselisib",-0.215883155226381,0.22124862745098,NA
"Luminespib + Temozolomide",0.000619601134101811,0.992094117647059,NA
"Luminespib + Tozasertib",0.0168517797279801,0.888172549019608,NA
"Luminespib + Trametinib",-0.0545269934029038,0.758198431372549,NA
"Luminespib + Uprosertib",-0.107802007283112,0.464662745098039,NA
"Luminespib + Venetoclax",-0.0255545624357406,0.849755294117647,NA
"Luminespib + Vorinostat",-0.0878228903787971,0.674201568627451,NA
"Luminespib + Wee1 Inhibitor",-0.00531757514015197,0.982725490196078,NA
"Luminespib + ZM447439",0.055274125132973,0.759790588235294,NA
"MK-1775 + 5-Fluorouracil",0.0457755898369235,0.741870588235294,NA
"MK-1775 + Afatinib",0.0842975742457001,0.652267450980392,NA
"MK-1775 + Alisertib",-0.322427360789746,0.0502423529411765,NA
"MK-1775 + Alpelisib",0.21256876356839,0.126134117647059,NA
"MK-1775 + Axitinib",-0.254733319389489,0.0940352941176471,NA
"MK-1775 + AZD6482",0.178010540146475,0.264600784313725,NA
"MK-1775 + AZD7762",0.203695206297857,0.173931764705882,NA
"MK-1775 + AZD8055",-0.389862509856572,0.0306250980392157,NA
"MK-1775 + BI-2536",0.070968453724579,0.72369568627451,NA
"MK-1775 + Bortezomib",-0.281898529340667,0.154385882352941,NA
"MK-1775 + Camptothecin",0.354258319467978,0.0344211764705882,NA
"MK-1775 + Cisplatin",0.224207423652054,0.133227450980392,NA
"MK-1775 + Crizotinib",-0.147818137259852,0.297505098039216,NA
"MK-1775 + Dabrafenib",-0.10616263896457,0.32637568627451,NA
"MK-1775 + Docetaxel",-0.192118513640152,0.139507450980392,NA
"MK-1775 + Doramapimod",0.09511159799386,0.4756,NA
"MK-1775 + Entinostat",0.122051419880425,0.391226666666667,NA
"MK-1775 + Gemcitabine",0.0306636601453377,0.863202352941176,NA
"MK-1775 + GSK269962A",-0.0673086096757698,0.633308235294118,NA
"MK-1775 + JQ1",0.191512196853331,0.198301960784314,NA
"MK-1775 + KU-55933",-0.0429414221581206,0.637330980392157,NA
"MK-1775 + Lapatinib",0.0613108686513374,0.712806274509804,NA
"MK-1775 + Linsitinib",0.17082849295098,0.257419607843137,NA
"MK-1775 + Luminespib",-0.26345536323189,0.0729827450980392,NA
"MK-1775 + MK-2206",-0.0549735208113466,0.73162431372549,NA
"MK-1775 + Navitoclax",0.267017870662251,0.114400784313725,NA
"MK-1775 + Nilotinib",-0.42025590595323,0.0383396078431373,NA
"MK-1775 + NU7441",0.0223620533789471,0.883574901960784,NA
"MK-1775 + Nutlin-3a (-)",0.0786260883001359,0.525945882352941,NA
"MK-1775 + Olaparib",-0.146109076492944,0.143457254901961,NA
"MK-1775 + OSI-027",-0.209944707121413,0.110441568627451,NA
"MK-1775 + Paclitaxel",-0.398420816275528,0.0408047058823529,NA
"MK-1775 + Palbociclib",0.0331330800307423,0.725261176470588,NA
"MK-1775 + PD173074",-0.102291287054199,0.305324705882353,NA
"MK-1775 + PF-4708671",-0.240789342462031,0.0564203921568627,NA
"MK-1775 + Pictilisib",0.0673741799419284,0.595683921568627,NA
"MK-1775 + Ribociclib",-0.0833087816983373,0.488174117647059,NA
"MK-1775 + RO-3306",-0.0736322452111092,0.590287843137255,NA
"MK-1775 + Sapitinib",-0.123590275787694,0.365472941176471,NA
"MK-1775 + SB216763",0.158189374067543,0.207018039215686,NA
"MK-1775 + SCH772984",0.184949928314754,0.199914509803922,NA
"MK-1775 + Sorafenib",-0.124027933251471,0.456785098039216,NA
"MK-1775 + Taselisib",0.258701427394799,0.145756078431373,NA
"MK-1775 + Temozolomide",0.054483700065901,0.656214901960784,NA
"MK-1775 + Tozasertib",-0.0302185124191259,0.802963921568628,NA
"MK-1775 + Trametinib",-0.0479282282480558,0.69225568627451,NA
"MK-1775 + Uprosertib",0.0488447500474867,0.715152156862745,NA
"MK-1775 + Venetoclax",0.0129304092476624,0.919529411764706,NA
"MK-1775 + Vorinostat",0.0875401722293287,0.580058823529412,NA
"MK-1775 + Wee1 Inhibitor",-0.287332701249472,0.0799866666666667,NA
"MK-1775 + ZM447439",-0.013881910112501,0.939894117647059,NA
"MK-2206 + 5-Fluorouracil",0.103531282861667,0.51510431372549,NA
"MK-2206 + Afatinib",-0.0273530952095443,0.912476862745098,NA
"MK-2206 + Alisertib",0.233651623687899,0.309998431372549,NA
"MK-2206 + Alpelisib",0.142010544517259,0.361643921568627,NA
"MK-2206 + Axitinib",-0.193057086818963,0.176298039215686,NA
"MK-2206 + AZD6482",0.0505369005609339,0.769967843137255,NA
"MK-2206 + AZD7762",0.0359666064406078,0.806843921568627,NA
"MK-2206 + AZD8055",0.020252784565322,0.921177254901961,NA
"MK-2206 + BI-2536",0.387816201055685,0.135601568627451,NA
"MK-2206 + Bortezomib",-0.224787824872481,0.356116078431373,NA
"MK-2206 + Camptothecin",0.206570068068964,0.144952941176471,NA
"MK-2206 + Cisplatin",0.136555809687136,0.291263529411765,NA
"MK-2206 + Crizotinib",-0.0590236292442262,0.722133333333333,NA
"MK-2206 + Dabrafenib",0.0873911284685748,0.559592156862745,NA
"MK-2206 + Docetaxel",-0.186868855760957,0.215705098039216,NA
"MK-2206 + Doramapimod",0.0959460060407532,0.541552941176471,NA
"MK-2206 + Entinostat",0.13293881013601,0.427657254901961,NA
"MK-2206 + Gemcitabine",-0.00135496795308989,0.992832941176471,NA
"MK-2206 + GSK269962A",-0.236699336121759,0.119061960784314,NA
"MK-2206 + JQ1",0.102716939923221,0.551781960784314,NA
"MK-2206 + KU-55933",0.214373925660139,0.19752862745098,NA
"MK-2206 + Lapatinib",-0.155972459153445,0.410276078431373,NA
"MK-2206 + Linsitinib",0.0349765577129682,0.813838431372549,NA
"MK-2206 + Luminespib",-0.20481697839411,0.26056862745098,NA
"MK-2206 + MK-1775",-0.147950582651012,0.360867450980392,NA
"MK-2206 + Navitoclax",0.122908303679328,0.523565490196078,NA
"MK-2206 + Nilotinib",0.227685917376128,0.37874431372549,NA
"MK-2206 + NU7441",0.55922921731216,0.0352007843137255,NA
"MK-2206 + Nutlin-3a (-)",0.00880043754776611,0.953161568627451,NA
"MK-2206 + Olaparib",-0.0537438368520353,0.680530196078431,NA
"MK-2206 + OSI-027",0.0325786935010627,0.845901176470588,NA
"MK-2206 + Paclitaxel",-0.0951334049233868,0.553315294117647,NA
"MK-2206 + Palbociclib",0.197736214146879,0.231432941176471,NA
"MK-2206 + PD173074",0.0418292314379348,0.789573333333333,NA
"MK-2206 + PF-4708671",0.0590836349023633,0.698582745098039,NA
"MK-2206 + Pictilisib",-0.314519057689672,0.0807623529411765,NA
"MK-2206 + Ribociclib",-0.0418184244495742,0.824066666666667,NA
"MK-2206 + RO-3306",0.0990532229800469,0.463854901960784,NA
"MK-2206 + Sapitinib",0.0275626916400952,0.886662745098039,NA
"MK-2206 + SB216763",-0.00890948339376932,0.942214117647059,NA
"MK-2206 + SCH772984",0.129832910308583,0.469290196078431,NA
"MK-2206 + Sorafenib",-0.0655089423847844,0.702563921568627,NA
"MK-2206 + Taselisib",-0.551799963114629,0.0541756862745098,NA
"MK-2206 + Temozolomide",0.0245212328233037,0.817065098039216,NA
"MK-2206 + Tozasertib",0.0522373256672764,0.756682352941176,NA
"MK-2206 + Trametinib",0.0302334684085965,0.879613333333333,NA
"MK-2206 + Uprosertib",-0.33961855892116,0.0510854901960784,NA
"MK-2206 + Venetoclax",0.108052206144409,0.48353568627451,NA
"MK-2206 + Vorinostat",0.0615315842162151,0.774747450980392,NA
"MK-2206 + Wee1 Inhibitor",-0.0328933147205292,0.834127058823529,NA
"MK-2206 + ZM447439",0.202995785882085,0.306090980392157,NA
"Navitoclax + 5-Fluorouracil",0.149247424308134,0.358461960784314,NA
"Navitoclax + Afatinib",0.245655154665852,0.333332549019608,NA
"Navitoclax + Alisertib",0.905758985325382,0.0196501960784314,"Navitoclax + Alisertib"
"Navitoclax + Alpelisib",0.161307677585726,0.323222745098039,NA
"Navitoclax + Axitinib",0.27183090544082,0.126930980392157,NA
"Navitoclax + AZD6482",0.163573509394253,0.384210196078431,NA
"Navitoclax + AZD7762",0.0386463986961652,0.81224,NA
"Navitoclax + AZD8055",0.0282971344075496,0.871023529411765,NA
"Navitoclax + BI-2536",0.203493546394692,0.536105882352941,NA
"Navitoclax + Bortezomib",-0.197044673648077,0.517494901960784,NA
"Navitoclax + Camptothecin",0.449478977379176,0.0760682352941176,NA
"Navitoclax + Cisplatin",0.174721318590974,0.23461568627451,NA
"Navitoclax + Crizotinib",0.202948701835859,0.362396862745098,NA
"Navitoclax + Dabrafenib",-0.0295497257731618,0.827166274509804,NA
"Navitoclax + Docetaxel",0.520244430601614,0.0313788235294118,NA
"Navitoclax + Doramapimod",0.100792831435886,0.592581176470588,NA
"Navitoclax + Entinostat",0.233686333965015,0.236210980392157,NA
"Navitoclax + Gemcitabine",-0.000154242753700574,1,NA
"Navitoclax + GSK269962A",0.223407418520512,0.237754509803922,NA
"Navitoclax + JQ1",0.281814322924708,0.13243137254902,NA
"Navitoclax + KU-55933",0.010936784227874,0.934478431372549,NA
"Navitoclax + Lapatinib",0.269690473898909,0.263792941176471,NA
"Navitoclax + Linsitinib",0.0645590901488033,0.682062745098039,NA
"Navitoclax + Luminespib",0.0610279491922363,0.762923921568627,NA
"Navitoclax + MK-1775",0.0809813507312004,0.719767058823529,NA
"Navitoclax + MK-2206",0.0225099295794061,0.896771764705882,NA
"Navitoclax + Nilotinib",-0.0525171004535746,0.830945882352941,NA
"Navitoclax + NU7441",0.358089044102524,0.195996078431373,NA
"Navitoclax + Nutlin-3a (-)",0.0321222443144426,0.804520784313726,NA
"Navitoclax + Olaparib",-0.0490538059813274,0.708121568627451,NA
"Navitoclax + OSI-027",-0.0132109366317413,0.93055137254902,NA
"Navitoclax + Paclitaxel",0.292649891322364,0.230650196078431,NA
"Navitoclax + Palbociclib",0.0247132633630461,0.823308235294118,NA
"Navitoclax + PD173074",-0.139102273865231,0.275689411764706,NA
"Navitoclax + PF-4708671",-0.0938120956127631,0.487370196078431,NA
"Navitoclax + Pictilisib",0.230509153710589,0.220446274509804,NA
"Navitoclax + Ribociclib",-0.170317668363199,0.339579607843137,NA
"Navitoclax + RO-3306",0.339041308199892,0.100439215686275,NA
"Navitoclax + Sapitinib",0.176303914952262,0.368556078431373,NA
"Navitoclax + SB216763",0.0901556012815786,0.561105098039216,NA
"Navitoclax + SCH772984",0.279289686893316,0.155990588235294,NA
"Navitoclax + Sorafenib",0.408328299399482,0.178616470588235,NA
"Navitoclax + Taselisib",0.300296643100462,0.119829019607843,NA
"Navitoclax + Temozolomide",-0.0197297698603271,0.870252549019608,NA
"Navitoclax + Tozasertib",0.867032328813296,0.0165419607843137,"Navitoclax + Tozasertib"
"Navitoclax + Trametinib",-0.0182930569583979,0.914861176470588,NA
"Navitoclax + Uprosertib",0.214922082839232,0.22908,NA
"Navitoclax + Venetoclax",-0.0413351768627153,0.691498039215686,NA
"Navitoclax + Vorinostat",0.199336601406821,0.415730196078431,NA
"Navitoclax + Wee1 Inhibitor",0.192192040818964,0.437142745098039,NA
"Navitoclax + ZM447439",0.870481709676432,0.0125372549019608,"Navitoclax + ZM447439"
"Nutlin-3a (-) + 5-Fluorouracil",0.0483083074630715,0.732410196078431,NA
"Nutlin-3a (-) + Afatinib",0.0256861012040076,0.917177254901961,NA
"Nutlin-3a (-) + Alisertib",0.229249282164211,0.321674509803922,NA
"Nutlin-3a (-) + Alpelisib",-0.0633614939211661,0.649130980392157,NA
"Nutlin-3a (-) + Axitinib",-0.119914449821071,0.370940392156863,NA
"Nutlin-3a (-) + AZD6482",-0.0303492734167806,0.828681568627451,NA
"Nutlin-3a (-) + AZD7762",-0.0882125979419199,0.552540392156863,NA
"Nutlin-3a (-) + AZD8055",-0.109262409865485,0.443427450980392,NA
"Nutlin-3a (-) + BI-2536",0.294253098000734,0.277289411764706,NA
"Nutlin-3a (-) + Bortezomib",-0.107188505732469,0.713581960784314,NA
"Nutlin-3a (-) + Camptothecin",0.193887726740027,0.213254117647059,NA
"Nutlin-3a (-) + Cisplatin",0.11662863867242,0.301396862745098,NA
"Nutlin-3a (-) + Crizotinib",-0.0314579926003041,0.855323137254902,NA
"Nutlin-3a (-) + Dabrafenib",-0.0622773946170706,0.594923137254902,NA
"Nutlin-3a (-) + Docetaxel",-0.16398838974404,0.363166274509804,NA
"Nutlin-3a (-) + Doramapimod",0.0459675360736766,0.761416470588235,NA
"Nutlin-3a (-) + Entinostat",-0.0968600524135667,0.576091764705882,NA
"Nutlin-3a (-) + Gemcitabine",-0.0230429778299002,0.908530980392157,NA
"Nutlin-3a (-) + GSK269962A",-0.0260188957977409,0.869479215686275,NA
"Nutlin-3a (-) + JQ1",-0.0508620649000948,0.737083137254902,NA
"Nutlin-3a (-) + KU-55933",0.0523003608079892,0.653840784313725,NA
"Nutlin-3a (-) + Lapatinib",-0.1061215483765,0.593401568627451,NA
"Nutlin-3a (-) + Linsitinib",0.0167471125498421,0.887411764705882,NA
"Nutlin-3a (-) + Luminespib",-0.0922881687568755,0.594163921568627,NA
"Nutlin-3a (-) + MK-1775",-0.020037066847598,0.924286274509804,NA
"Nutlin-3a (-) + MK-2206",-0.230400231301289,0.125354509803922,NA
"Nutlin-3a (-) + Navitoclax",0.00531607808624866,0.983550588235294,NA
"Nutlin-3a (-) + Nilotinib",0.307086871896044,0.307621176470588,NA
"Nutlin-3a (-) + NU7441",0.208573812021652,0.395949019607843,NA
"Nutlin-3a (-) + Olaparib",-0.156114412854456,0.147393725490196,NA
"Nutlin-3a (-) + OSI-027",-0.135479203799977,0.330243921568627,NA
"Nutlin-3a (-) + Paclitaxel",-0.0183581014928658,0.932932549019608,NA
"Nutlin-3a (-) + Palbociclib",0.093052855201301,0.467707450980392,NA
"Nutlin-3a (-) + PD173074",-0.109934116079504,0.382597647058824,NA
"Nutlin-3a (-) + PF-4708671",0.0519444217626358,0.676596862745098,NA
"Nutlin-3a (-) + Pictilisib",-0.208984434461087,0.181814901960784,NA
"Nutlin-3a (-) + Ribociclib",-0.100898302482262,0.45914431372549,NA
"Nutlin-3a (-) + RO-3306",-0.0363242629362406,0.801389019607843,NA
"Nutlin-3a (-) + Sapitinib",-0.194225390827574,0.232247058823529,NA
"Nutlin-3a (-) + SB216763",0.114582374488769,0.317093333333333,NA
"Nutlin-3a (-) + SCH772984",0.122219649703924,0.389636862745098,NA
"Nutlin-3a (-) + Sorafenib",0.122806893404461,0.564219607843137,NA
"Nutlin-3a (-) + Taselisib",-0.166561694749867,0.374840784313725,NA
"Nutlin-3a (-) + Temozolomide",-0.0179410178239693,0.839607843137255,NA
"Nutlin-3a (-) + Tozasertib",0.214235886557734,0.168450196078431,NA
"Nutlin-3a (-) + Trametinib",-0.0968686272551485,0.539246274509804,NA
"Nutlin-3a (-) + Uprosertib",0.00463563714725001,0.981181176470588,NA
"Nutlin-3a (-) + Venetoclax",-0.0447235986261715,0.653065882352941,NA
"Nutlin-3a (-) + Vorinostat",-0.150467314807139,0.511156862745098,NA
"Nutlin-3a (-) + Wee1 Inhibitor",-0.0114488076258836,0.966450196078431,NA
"Nutlin-3a (-) + ZM447439",0.384036238946004,0.15132862745098,NA
"Olaparib + 5-Fluorouracil",0.0394655957672362,0.772330980392157,NA
"Olaparib + Afatinib",-0.12080607067935,0.583914509803922,NA
"Olaparib + Alisertib",0.0741839075059268,0.671814901960784,NA
"Olaparib + Alpelisib",-0.106981925668005,0.440250196078431,NA
"Olaparib + Axitinib",-0.0967968386231036,0.429997647058824,NA
"Olaparib + AZD6482",0.0446511752858472,0.784143529411765,NA
"Olaparib + AZD7762",-0.042751630024595,0.75894431372549,NA
"Olaparib + AZD8055",-0.126862443707233,0.450458039215686,NA
"Olaparib + BI-2536",0.0774680508522995,0.726875294117647,NA
"Olaparib + Bortezomib",-0.237162912807433,0.421206274509804,NA
"Olaparib + Camptothecin",0.277450653039584,0.0846823529411765,NA
"Olaparib + Cisplatin",0.116830638799432,0.302206274509804,NA
"Olaparib + Crizotinib",0.0327348249423399,0.846650196078431,NA
"Olaparib + Dabrafenib",-0.0482246543959078,0.689114509803922,NA
"Olaparib + Docetaxel",-0.440909237881233,0.0188878431372549,NA
"Olaparib + Doramapimod",0.0438688635739452,0.744137254901961,NA
"Olaparib + Entinostat",-0.190966652007306,0.27963137254902,NA
"Olaparib + Gemcitabine",0.0122766514037549,0.955447843137255,NA
"Olaparib + GSK269962A",0.0254226734888632,0.844331764705882,NA
"Olaparib + JQ1",-0.0828639925724391,0.586249411764706,NA
"Olaparib + KU-55933",-0.0780670115180534,0.476403921568627,NA
"Olaparib + Lapatinib",-0.0946049841297243,0.630931764705882,NA
"Olaparib + Linsitinib",0.0534926539987541,0.667912156862745,NA
"Olaparib + Luminespib",-0.113147773541778,0.506451764705882,NA
"Olaparib + MK-1775",-0.115758307868911,0.530649411764706,NA
