"","sActivity","P","id"
"Gemcitabine + RO-3306",0.0825095254521141,0.541774117647059,NA
"Gemcitabine + Sapitinib",-0.220950953197395,0.0883349019607843,NA
"Gemcitabine + SB216763",0.00660481604760237,0.9544,NA
"Gemcitabine + SCH772984",-0.0283206071523005,0.847289411764706,NA
"Gemcitabine + Sorafenib",-0.0106222551949534,0.965410980392157,NA
"Gemcitabine + Taselisib",-0.000425572881717111,0.999234509803922,NA
"Gemcitabine + Temozolomide",-0.000910974270648221,0.994547450980392,NA
"Gemcitabine + Tozasertib",-0.0840203085641102,0.563252549019608,NA
"Gemcitabine + Trametinib",-0.196066289340409,0.159277647058824,NA
"Gemcitabine + Uprosertib",-0.208264389812235,0.179802352941176,NA
"Gemcitabine + Venetoclax",-0.0594528375880338,0.545027450980392,NA
"Gemcitabine + Vorinostat",-0.301780176090477,0.219628235294118,NA
"Gemcitabine + Wee1 Inhibitor",-0.328101314571316,0.150534117647059,NA
"Gemcitabine + ZM447439",-0.168000011166837,0.316278431372549,NA
"Lapatinib + 5-Fluorouracil",-0.0335623837120211,0.832423529411765,NA
"Lapatinib + Afatinib",0.00842128706849636,0.966952941176471,NA
"Lapatinib + Alisertib",0.159629352688428,0.468486274509804,NA
"Lapatinib + Alpelisib",0.146260050350652,0.348641568627451,NA
"Lapatinib + Axitinib",0.138974373711657,0.339859607843137,NA
"Lapatinib + AZD6482",0.047174935649316,0.73612,NA
"Lapatinib + AZD7762",-0.238430121129065,0.155276862745098,NA
"Lapatinib + AZD8055",0.124532414680343,0.530841568627451,NA
"Lapatinib + BI-2536",0.233513382029006,0.360323137254902,NA
"Lapatinib + Bortezomib",-0.0114840873191668,0.95285568627451,NA
"Lapatinib + Camptothecin",0.0650782143243471,0.552908235294118,NA
"Lapatinib + Cisplatin",0.0010766948296169,0.988966274509804,NA
"Lapatinib + Crizotinib",0.343494948381372,0.0875725490196078,NA
"Lapatinib + Dabrafenib",0.141110001495381,0.372203137254902,NA
"Lapatinib + Docetaxel",-0.224691080683363,0.191380392156863,NA
"Lapatinib + Doramapimod",0.034952818688571,0.828534901960784,NA
"Lapatinib + Entinostat",0.132562072595192,0.366658823529412,NA
"Lapatinib + Gemcitabine",0.00677887380064992,0.96772,NA
"Lapatinib + GSK269962A",-0.0299008807128025,0.837847058823529,NA
"Lapatinib + JQ1",-0.0721894636807023,0.687654901960784,NA
"Lapatinib + KU-55933",0.0606297523571896,0.670337254901961,NA
"Lapatinib + Linsitinib",0.0591426475938745,0.614743529411765,NA
"Lapatinib + Luminespib",-0.0656982768163603,0.678277647058824,NA
"Lapatinib + MK-1775",-0.016272451388381,0.905959215686274,NA
"Lapatinib + MK-2206",0.252191178034715,0.157678431372549,NA
"Lapatinib + Navitoclax",0.221587035494428,0.313127843137255,NA
"Lapatinib + Nilotinib",0.257841214473829,0.286410196078431,NA
"Lapatinib + NU7441",0.16099539016917,0.395729411764706,NA
"Lapatinib + Nutlin-3a (-)",0.107557040152668,0.357993725490196,NA
"Lapatinib + Olaparib",0.0263876738125982,0.869029019607843,NA
"Lapatinib + OSI-027",0.0746918059938619,0.62173568627451,NA
"Lapatinib + Paclitaxel",-0.0641668753046134,0.767643137254902,NA
"Lapatinib + Palbociclib",0.033214539430572,0.820644705882353,NA
"Lapatinib + PD173074",0.0437320441986772,0.787165490196078,NA
"Lapatinib + PF-4708671",0.254523852669672,0.118988235294118,NA
"Lapatinib + Pictilisib",0.217569006754831,0.228174901960784,NA
"Lapatinib + Ribociclib",-0.0487780056416888,0.728393725490196,NA
"Lapatinib + RO-3306",0.0462194506062786,0.727663529411765,NA
"Lapatinib + Sapitinib",0.0450050595688399,0.719027450980392,NA
"Lapatinib + SB216763",-0.014059016594922,0.891737254901961,NA
"Lapatinib + SCH772984",-0.0477791993664805,0.6618,NA
"Lapatinib + Sorafenib",0.136036354920181,0.483449411764706,NA
"Lapatinib + Taselisib",-0.126215546829431,0.414377254901961,NA
"Lapatinib + Temozolomide",-0.0746075110580058,0.496756078431373,NA
"Lapatinib + Tozasertib",0.00752977310880476,0.957490980392157,NA
"Lapatinib + Trametinib",0.0977748337055275,0.546539607843137,NA
"Lapatinib + Uprosertib",0.114128315766806,0.466166274509804,NA
"Lapatinib + Venetoclax",0.137562285627706,0.37764,NA
"Lapatinib + Vorinostat",0.128661061510181,0.50395137254902,NA
"Lapatinib + Wee1 Inhibitor",0.0696708737293073,0.674263529411765,NA
"Lapatinib + ZM447439",0.290841153062779,0.152103529411765,NA
"Linsitinib + 5-Fluorouracil",-0.0327461439122686,0.836281568627451,NA
"Linsitinib + Afatinib",0.249016686299735,0.265938039215686,NA
"Linsitinib + Alisertib",0.0499763105989867,0.843378039215686,NA
"Linsitinib + Alpelisib",-0.0386885987473077,0.751034509803922,NA
"Linsitinib + Axitinib",0.182261502257625,0.280785098039216,NA
"Linsitinib + AZD6482",0.0137992267818832,0.934023529411765,NA
"Linsitinib + AZD7762",-0.289951776300897,0.096963137254902,NA
"Linsitinib + AZD8055",0.00516173105315444,0.977265882352941,NA
"Linsitinib + BI-2536",0.131957680469661,0.555332549019608,NA
"Linsitinib + Bortezomib",-0.00139183337849653,0.995259607843137,NA
"Linsitinib + Camptothecin",0.0462922191231458,0.724508235294118,NA
"Linsitinib + Cisplatin",0.0344410733267639,0.770675294117647,NA
"Linsitinib + Crizotinib",0.336057216746461,0.0984603921568627,NA
"Linsitinib + Dabrafenib",0.0404252917512421,0.764429803921569,NA
"Linsitinib + Docetaxel",-0.277785442476321,0.11265568627451,NA
"Linsitinib + Doramapimod",0.0932558331253698,0.538606274509804,NA
"Linsitinib + Entinostat",-0.0515940450816619,0.744092549019608,NA
"Linsitinib + Gemcitabine",-0.000853908594970253,0.996061960784314,NA
"Linsitinib + GSK269962A",0.19883321899392,0.250901176470588,NA
"Linsitinib + JQ1",0.0444075374445302,0.807409411764706,NA
"Linsitinib + KU-55933",-0.0319703661608992,0.819854901960784,NA
"Linsitinib + Lapatinib",0.378396484840955,0.126019607843137,NA
"Linsitinib + Luminespib",-0.145379311490083,0.397346666666667,NA
"Linsitinib + MK-1775",0.0380844083152129,0.837090980392157,NA
"Linsitinib + MK-2206",-0.101131289499477,0.484242352941176,NA
"Linsitinib + Navitoclax",0.17429517891944,0.433809411764706,NA
"Linsitinib + Nilotinib",0.121985157487265,0.643700392156863,NA
"Linsitinib + NU7441",0.187249112441902,0.391771764705882,NA
"Linsitinib + Nutlin-3a (-)",0.161700753940588,0.285622745098039,NA
"Linsitinib + Olaparib",-0.0736375591700537,0.592041568627451,NA
"Linsitinib + OSI-027",-0.0325982312235924,0.813623529411765,NA
"Linsitinib + Paclitaxel",-0.121844252168993,0.450545882352941,NA
"Linsitinib + Palbociclib",0.105705749978426,0.437787450980392,NA
"Linsitinib + PD173074",-0.035915725453406,0.79172,NA
"Linsitinib + PF-4708671",0.158565662609286,0.320986666666667,NA
"Linsitinib + Pictilisib",-0.183626748244774,0.276018823529412,NA
"Linsitinib + Ribociclib",-0.061253893498561,0.69547137254902,NA
"Linsitinib + RO-3306",0.0992834342466883,0.534658039215686,NA
"Linsitinib + Sapitinib",0.0472251693085196,0.713534901960784,NA
"Linsitinib + SB216763",0.0320669588264646,0.815214901960784,NA
"Linsitinib + SCH772984",0.114057793048456,0.425284705882353,NA
"Linsitinib + Sorafenib",0.352383718927445,0.147367843137255,NA
"Linsitinib + Taselisib",-0.248729778573789,0.203963921568627,NA
"Linsitinib + Temozolomide",0.0119023745729702,0.926987450980392,NA
"Linsitinib + Tozasertib",-0.00850024183559036,0.962258039215686,NA
"Linsitinib + Trametinib",0.0712189344436749,0.593583529411765,NA
"Linsitinib + Uprosertib",0.123024166071837,0.383171764705882,NA
"Linsitinib + Venetoclax",-0.0415032476277636,0.778502745098039,NA
"Linsitinib + Vorinostat",-0.102327960794291,0.624868235294118,NA
"Linsitinib + Wee1 Inhibitor",-0.0355980257865758,0.848062745098039,NA
"Linsitinib + ZM447439",0.370830766185705,0.101629803921569,NA
"Luminespib + 5-Fluorouracil",-0.0286416771509939,0.858916862745098,NA
"Luminespib + Afatinib",-0.217584879589068,0.323298039215686,NA
"Luminespib + Alisertib",-0.0448373710786823,0.83012862745098,NA
"Luminespib + Alpelisib",-0.0517201355779787,0.700912156862745,NA
"Luminespib + Axitinib",-0.157474470333527,0.237570196078431,NA
"Luminespib + AZD6482",-0.208348271081419,0.213316078431373,NA
"Luminespib + AZD7762",-0.111297183284289,0.412811764705882,NA
"Luminespib + AZD8055",0.145067295697921,0.449731764705882,NA
"Luminespib + BI-2536",-0.0899112909593186,0.759786666666667,NA
"Luminespib + Bortezomib",-0.198050728489424,0.385516078431373,NA
"Luminespib + Camptothecin",-0.0304668343076612,0.806617254901961,NA
"Luminespib + Cisplatin",-0.0368048680548028,0.685326274509804,NA
"Luminespib + Crizotinib",-0.189423319626633,0.140221176470588,NA
"Luminespib + Dabrafenib",0.0929275307718259,0.485781960784314,NA
"Luminespib + Docetaxel",-0.226283806526607,0.224319215686274,NA
"Luminespib + Doramapimod",-0.0679126600716192,0.574948235294118,NA
"Luminespib + Entinostat",-0.0358606136024018,0.854251764705882,NA
"Luminespib + Gemcitabine",-0.298121961582534,0.0961945098039216,NA
"Luminespib + GSK269962A",-0.148992445295637,0.305265882352941,NA
"Luminespib + JQ1",-0.487846158548938,0.0454674509803922,NA
"Luminespib + KU-55933",-0.0562260860432841,0.626426666666667,NA
"Luminespib + Lapatinib",-0.506256889892207,0.0415043137254902,NA
"Luminespib + Linsitinib",-0.155305234948251,0.209320784313725,NA
"Luminespib + MK-1775",-0.0967147652522921,0.599258823529412,NA
"Luminespib + MK-2206",-0.180261092654155,0.271383529411765,NA
"Luminespib + Navitoclax",-0.136138231419746,0.547309019607843,NA
"Luminespib + Nilotinib",-0.160357344869316,0.512692549019608,NA
"Luminespib + NU7441",0.127553004926146,0.515887058823529,NA
"Luminespib + Nutlin-3a (-)",-0.0174312685198108,0.867476862745098,NA
"Luminespib + Olaparib",-0.118915515407263,0.333523137254902,NA
"Luminespib + OSI-027",-0.0741872373495162,0.590473725490196,NA
"Luminespib + Paclitaxel",-0.115663641106355,0.581939607843137,NA
"Luminespib + Palbociclib",0.0917312556982178,0.477142745098039,NA
"Luminespib + PD173074",-0.0452580196149592,0.735338039215686,NA
"Luminespib + PF-4708671",0.0402034497683416,0.801949803921569,NA
"Luminespib + Pictilisib",-0.107028531967041,0.499967058823529,NA
"Luminespib + Ribociclib",-0.187405587681694,0.215694117647059,NA
"Luminespib + RO-3306",-0.21978330637233,0.187599215686275,NA
"Luminespib + Sapitinib",-0.0911680625767721,0.543427450980392,NA
"Luminespib + SB216763",-0.0669126364885463,0.405883921568627,NA
"Luminespib + SCH772984",-0.0756785518299136,0.519010980392157,NA
"Luminespib + Sorafenib",-0.137534424132056,0.561629803921569,NA
"Luminespib + Taselisib",-0.501360695558341,0.028241568627451,NA
"Luminespib + Temozolomide",-0.0941093699709994,0.247733333333333,NA
"Luminespib + Tozasertib",-0.135959503762457,0.240774117647059,NA
"Luminespib + Trametinib",-0.0234735350965475,0.873650980392157,NA
"Luminespib + Uprosertib",-0.250766343171367,0.164023529411765,NA
"Luminespib + Venetoclax",0.0449742168074111,0.754196862745098,NA
"Luminespib + Vorinostat",-0.0635763967445408,0.761358431372549,NA
"Luminespib + Wee1 Inhibitor",-0.100553460267406,0.594392941176471,NA
"Luminespib + ZM447439",-0.243703956209706,0.175830588235294,NA
"MK-1775 + 5-Fluorouracil",-0.0397674596962848,0.740940392156863,NA
"MK-1775 + Afatinib",0.143197606026688,0.479509803921569,NA
"MK-1775 + Alisertib",-0.272697075094048,0.132244705882353,NA
"MK-1775 + Alpelisib",-0.242770013666314,0.113493333333333,NA
"MK-1775 + Axitinib",-0.228121949015613,0.16559137254902,NA
"MK-1775 + AZD6482",0.0857406002336024,0.537828235294118,NA
"MK-1775 + AZD7762",-0.0385140206876175,0.768418039215686,NA
"MK-1775 + AZD8055",-0.399245881628353,0.0328525490196078,NA
"MK-1775 + BI-2536",-0.292915990068885,0.178997647058824,NA
"MK-1775 + Bortezomib",-0.347462060614065,0.116651764705882,NA
"MK-1775 + Camptothecin",0.175527690429976,0.20314431372549,NA
"MK-1775 + Cisplatin",0.0809934507392825,0.511119215686274,NA
"MK-1775 + Crizotinib",-0.142892049715974,0.258007843137255,NA
"MK-1775 + Dabrafenib",-0.112483035720582,0.306059607843137,NA
"MK-1775 + Docetaxel",-0.3659060368995,0.0517011764705882,NA
"MK-1775 + Doramapimod",0.103236305476761,0.39026431372549,NA
"MK-1775 + Entinostat",-0.0720348753670153,0.586602352941176,NA
"MK-1775 + Gemcitabine",0.142359780323925,0.373752156862745,NA
"MK-1775 + GSK269962A",-0.0271255974799421,0.850381176470588,NA
"MK-1775 + JQ1",-0.108988780131443,0.467700392156863,NA
"MK-1775 + KU-55933",-0.178668714743081,0.07668,NA
"MK-1775 + Lapatinib",-0.0409161205734797,0.794803137254902,NA
"MK-1775 + Linsitinib",-0.0363336408628837,0.79797568627451,NA
"MK-1775 + Luminespib",-0.438670652673782,0.0359749019607843,NA
"MK-1775 + MK-2206",0.0184503059848073,0.895790588235294,NA
"MK-1775 + Navitoclax",0.324138972513635,0.117433725490196,NA
"MK-1775 + Nilotinib",-0.31117790698129,0.156103529411765,NA
"MK-1775 + NU7441",-0.191851812331678,0.279983529411765,NA
"MK-1775 + Nutlin-3a (-)",-0.0979921919456699,0.363506666666667,NA
"MK-1775 + Olaparib",-0.183647680878315,0.0812360784313726,NA
"MK-1775 + OSI-027",-0.398760343464443,0.0336337254901961,NA
"MK-1775 + Paclitaxel",-0.341525600132156,0.103189019607843,NA
"MK-1775 + Palbociclib",-0.0490066694832086,0.613983529411765,NA
"MK-1775 + PD173074",-0.236113253703387,0.0672235294117647,NA
"MK-1775 + PF-4708671",-0.216023861784184,0.120513725490196,NA
"MK-1775 + Pictilisib",-0.055103355216214,0.642123921568627,NA
"MK-1775 + Ribociclib",-0.17131112100963,0.211758431372549,NA
"MK-1775 + RO-3306",-0.0667184237226726,0.610741176470588,NA
"MK-1775 + Sapitinib",-0.156200537671137,0.186082352941176,NA
"MK-1775 + SB216763",0.0706876538616694,0.501589019607843,NA
"MK-1775 + SCH772984",0.00348413393592303,0.978794509803922,NA
"MK-1775 + Sorafenib",0.079601630254234,0.617018039215686,NA
"MK-1775 + Taselisib",0.0551847616367133,0.718247058823529,NA
"MK-1775 + Temozolomide",-0.0325605080659039,0.782487843137255,NA
"MK-1775 + Tozasertib",-0.0035117173581665,0.980374901960784,NA
"MK-1775 + Trametinib",-0.157951930333645,0.167194509803922,NA
"MK-1775 + Uprosertib",0.0253547849221199,0.865210196078431,NA
"MK-1775 + Venetoclax",-0.0390743123345258,0.70012,NA
"MK-1775 + Vorinostat",-0.166609614090557,0.359559215686275,NA
"MK-1775 + Wee1 Inhibitor",-0.531862868589589,0.0172337254901961,NA
"MK-1775 + ZM447439",-0.0347993883832376,0.830899607843137,NA
"MK-2206 + 5-Fluorouracil",0.123794583409652,0.408938039215686,NA
"MK-2206 + Afatinib",0.0431917599444369,0.849589019607843,NA
"MK-2206 + Alisertib",0.153806272935202,0.448090980392157,NA
"MK-2206 + Alpelisib",-0.0683070331086686,0.627251764705882,NA
"MK-2206 + Axitinib",-0.0979165898626404,0.444137254901961,NA
"MK-2206 + AZD6482",-0.00551070641524084,0.978034509803922,NA
"MK-2206 + AZD7762",-0.230909222052211,0.152927843137255,NA
"MK-2206 + AZD8055",0.346588725358612,0.127583529411765,NA
"MK-2206 + BI-2536",0.423584653900713,0.141851764705882,NA
"MK-2206 + Bortezomib",0.173062394521656,0.354085490196078,NA
"MK-2206 + Camptothecin",0.0901106122589165,0.470093333333333,NA
"MK-2206 + Cisplatin",0.014438235170743,0.903589803921569,NA
"MK-2206 + Crizotinib",0.145019009574658,0.284818039215686,NA
"MK-2206 + Dabrafenib",0.0578860466946807,0.715870588235294,NA
"MK-2206 + Docetaxel",-0.118160245388692,0.392570196078431,NA
"MK-2206 + Doramapimod",0.0994715427647603,0.54425568627451,NA
"MK-2206 + Entinostat",0.359030320493855,0.0820721568627451,NA
"MK-2206 + Gemcitabine",0.0482820405966996,0.774614117647059,NA
"MK-2206 + GSK269962A",-0.102600292956416,0.46692,NA
"MK-2206 + JQ1",0.1465707028242,0.433035294117647,NA
"MK-2206 + KU-55933",0.171196384085606,0.294105882352941,NA
"MK-2206 + Lapatinib",0.111553267675678,0.470863529411765,NA
"MK-2206 + Linsitinib",-0.00113212527772144,0.992974117647059,NA
"MK-2206 + Luminespib",0.00911739458890357,0.955978823529412,NA
"MK-2206 + MK-1775",-0.0812557692964208,0.511894901960784,NA
"MK-2206 + Navitoclax",0.246503895799058,0.200785098039216,NA
"MK-2206 + Nilotinib",0.135136902079706,0.567961568627451,NA
"MK-2206 + NU7441",0.286350239462905,0.199293333333333,NA
"MK-2206 + Nutlin-3a (-)",-0.0331488686248273,0.802710588235294,NA
"MK-2206 + Olaparib",0.033034464593389,0.823043137254902,NA
"MK-2206 + OSI-027",0.247721003153373,0.202364705882353,NA
"MK-2206 + Paclitaxel",0.131413324276609,0.452167058823529,NA
"MK-2206 + Palbociclib",0.178586888009955,0.290235294117647,NA
"MK-2206 + PD173074",0.0735080464045017,0.653926274509804,NA
"MK-2206 + PF-4708671",0.282093862602365,0.134589019607843,NA
"MK-2206 + Pictilisib",-0.17026045260758,0.27842431372549,NA
"MK-2206 + Ribociclib",0.152151811123381,0.410492549019608,NA
"MK-2206 + RO-3306",0.242634725328981,0.168739607843137,NA
"MK-2206 + Sapitinib",0.215143867230915,0.190620392156863,NA
"MK-2206 + SB216763",0.0461561282355272,0.669567843137255,NA
"MK-2206 + SCH772984",0.113705882209672,0.480279215686275,NA
"MK-2206 + Sorafenib",0.0476383102396255,0.779323921568627,NA
"MK-2206 + Taselisib",-0.163285449590492,0.408134901960784,NA
"MK-2206 + Temozolomide",-0.049032900875865,0.595198431372549,NA
"MK-2206 + Tozasertib",0.111551671913728,0.491283921568627,NA
"MK-2206 + Trametinib",0.14073806324863,0.365887058823529,NA
"MK-2206 + Uprosertib",-0.426542137190352,0.0266886274509804,NA
"MK-2206 + Venetoclax",0.136204302640253,0.391003137254902,NA
"MK-2206 + Vorinostat",0.201188902387232,0.31469568627451,NA
"MK-2206 + Wee1 Inhibitor",-0.00731001977676064,0.959858039215686,NA
"MK-2206 + ZM447439",0.284703558778043,0.135429019607843,NA
"Navitoclax + 5-Fluorouracil",0.129537159496906,0.369068235294118,NA
"Navitoclax + Afatinib",0.391089842040947,0.145802352941176,NA
"Navitoclax + Alisertib",0.784638670054666,0.0594603921568627,NA
"Navitoclax + Alpelisib",0.537697664029461,0.0132996078431373,NA
"Navitoclax + Axitinib",0.46368844999983,0.0579105882352941,NA
"Navitoclax + AZD6482",0.552742794957653,0.0227521568627451,NA
"Navitoclax + AZD7762",-0.166984560248484,0.293380392156863,NA
"Navitoclax + AZD8055",0.711037082733903,0.00865647058823529,"Navitoclax + AZD8055"
"Navitoclax + BI-2536",0.501161328959178,0.16953568627451,NA
"Navitoclax + Bortezomib",0.242015877843072,0.322518431372549,NA
"Navitoclax + Camptothecin",0.669263861246061,0.010198431372549,"Navitoclax + Camptothecin"
"Navitoclax + Cisplatin",0.0632747386856193,0.61775137254902,NA
"Navitoclax + Crizotinib",0.491503841926881,0.0383623529411765,NA
"Navitoclax + Dabrafenib",0.00178139715288995,0.989785882352941,NA
"Navitoclax + Docetaxel",0.179586901051224,0.38159137254902,NA
"Navitoclax + Doramapimod",0.101917726837281,0.552105098039216,NA
"Navitoclax + Entinostat",0.319612956296848,0.137014901960784,NA
"Navitoclax + Gemcitabine",0.416787374342912,0.09772,NA
"Navitoclax + GSK269962A",0.804046458913791,0.00233019607843137,"Navitoclax + GSK269962A"
"Navitoclax + JQ1",0.38533629919497,0.129156862745098,NA
"Navitoclax + KU-55933",-0.047897288474009,0.679789019607843,NA
"Navitoclax + Lapatinib",0.605975188563798,0.0509341176470588,NA
"Navitoclax + Linsitinib",0.144907588526867,0.331246274509804,NA
"Navitoclax + Luminespib",0.0040625252086453,0.982696470588235,NA
"Navitoclax + MK-1775",0.17127408008456,0.418282352941176,NA
"Navitoclax + MK-2206",0.354736435485629,0.100007843137255,NA
"Navitoclax + Nilotinib",0.204979080732851,0.41592862745098,NA
"Navitoclax + NU7441",0.393156620523244,0.195341176470588,NA
"Navitoclax + Nutlin-3a (-)",0.0741010047592686,0.533919215686275,NA
"Navitoclax + Olaparib",-0.038994344240777,0.723734117647059,NA
"Navitoclax + OSI-027",0.457301444419371,0.0462760784313725,NA
"Navitoclax + Paclitaxel",0.479740170784758,0.0938486274509804,NA
"Navitoclax + Palbociclib",0.0413472548872521,0.711226666666667,NA
"Navitoclax + PD173074",-0.0887468309384713,0.456832156862745,NA
"Navitoclax + PF-4708671",0.310596975753495,0.0890925490196078,NA
"Navitoclax + Pictilisib",0.507653826493586,0.0540549019607843,NA
"Navitoclax + Ribociclib",-0.00801699743396939,0.971690196078431,NA
"Navitoclax + RO-3306",0.879161436748992,0.00313725490196078,"Navitoclax + RO-3306"
"Navitoclax + Sapitinib",0.0798238740849455,0.602987450980392,NA
"Navitoclax + SB216763",0.0211162957781259,0.890987450980392,NA
"Navitoclax + SCH772984",0.277162396934103,0.164801568627451,NA
"Navitoclax + Sorafenib",0.616278653628586,0.103973333333333,NA
"Navitoclax + Taselisib",0.64307551324307,0.0110023529411765,"Navitoclax + Taselisib"
"Navitoclax + Temozolomide",-0.0335469564881745,0.752614901960784,NA
"Navitoclax + Tozasertib",1,0.0156611764705882,NA
"Navitoclax + Trametinib",0.00894529047047625,0.946590588235294,NA
"Navitoclax + Uprosertib",0.478536913192221,0.0656894117647059,NA
"Navitoclax + Venetoclax",-0.112937089441458,0.317842352941176,NA
"Navitoclax + Vorinostat",0.299297404956155,0.232148235294118,NA
"Navitoclax + Wee1 Inhibitor",0.292420309828793,0.242349019607843,NA
"Navitoclax + ZM447439",0.605347257952658,0.0391686274509804,NA
"Nutlin-3a (-) + 5-Fluorouracil",-0.0076470576859784,0.952051764705882,NA
"Nutlin-3a (-) + Afatinib",0.0384793221227061,0.874456470588235,NA
"Nutlin-3a (-) + Alisertib",-0.0466328104002205,0.838639215686275,NA
"Nutlin-3a (-) + Alpelisib",0.189191091502307,0.226638431372549,NA
"Nutlin-3a (-) + Axitinib",-0.216925533739345,0.176642352941176,NA
"Nutlin-3a (-) + AZD6482",0.0703540564298452,0.581176470588235,NA
"Nutlin-3a (-) + AZD7762",-0.412022645775653,0.0313247058823529,NA
"Nutlin-3a (-) + AZD8055",0.0404366486539052,0.771458823529412,NA
"Nutlin-3a (-) + BI-2536",0.227989567723553,0.358813333333333,NA
"Nutlin-3a (-) + Bortezomib",-0.119624636191177,0.558527843137255,NA
"Nutlin-3a (-) + Camptothecin",0.193501164673178,0.167970196078431,NA
"Nutlin-3a (-) + Cisplatin",0.01034252771328,0.919926274509804,NA
"Nutlin-3a (-) + Crizotinib",0.101010199471795,0.457633725490196,NA
"Nutlin-3a (-) + Dabrafenib",-0.00671454487934259,0.953614901960784,NA
"Nutlin-3a (-) + Docetaxel",-0.212110516240041,0.269836078431373,NA
"Nutlin-3a (-) + Doramapimod",0.0865362551519735,0.493649411764706,NA
"Nutlin-3a (-) + Entinostat",0.0272170649930989,0.878370196078431,NA
"Nutlin-3a (-) + Gemcitabine",0.185160690336553,0.306821176470588,NA
"Nutlin-3a (-) + GSK269962A",0.0476902030219122,0.731461960784314,NA
"Nutlin-3a (-) + JQ1",-0.0333221080566214,0.857383529411765,NA
"Nutlin-3a (-) + KU-55933",0.0594698751336716,0.601467450980392,NA
"Nutlin-3a (-) + Lapatinib",0.053700032215671,0.796367843137255,NA
"Nutlin-3a (-) + Linsitinib",0.00635859387043676,0.955203921568627,NA
"Nutlin-3a (-) + Luminespib",-0.0702013909580442,0.690827450980392,NA
"Nutlin-3a (-) + MK-1775",-0.0650290463018724,0.715078431372549,NA
"Nutlin-3a (-) + MK-2206",-0.144857659117169,0.33828862745098,NA
"Nutlin-3a (-) + Navitoclax",0.258499506259146,0.296468235294118,NA
"Nutlin-3a (-) + Nilotinib",0.264285500086146,0.350945098039216,NA
"Nutlin-3a (-) + NU7441",0.0763204006238904,0.72216,NA
"Nutlin-3a (-) + Olaparib",-0.0964586514493263,0.351697254901961,NA
"Nutlin-3a (-) + OSI-027",-0.0113963128635324,0.93324,NA
"Nutlin-3a (-) + Paclitaxel",-0.044781540734092,0.853447058823529,NA
"Nutlin-3a (-) + Palbociclib",0.0291496157739596,0.829317647058823,NA
"Nutlin-3a (-) + PD173074",-0.0631306063575699,0.625667450980392,NA
"Nutlin-3a (-) + PF-4708671",0.0779998797495123,0.539400784313726,NA
"Nutlin-3a (-) + Pictilisib",-0.196778447143715,0.236039215686275,NA
"Nutlin-3a (-) + Ribociclib",0.0472809048037966,0.733814901960784,NA
"Nutlin-3a (-) + RO-3306",0.182904829241763,0.250094117647059,NA
"Nutlin-3a (-) + Sapitinib",-0.0711800461895381,0.564050980392157,NA
"Nutlin-3a (-) + SB216763",0.111992077637612,0.319410980392157,NA
"Nutlin-3a (-) + SCH772984",0.0902587233434961,0.473188235294118,NA
"Nutlin-3a (-) + Sorafenib",-0.0115488153182494,0.963093333333333,NA
"Nutlin-3a (-) + Taselisib",-0.163279003186578,0.347832941176471,NA
"Nutlin-3a (-) + Temozolomide",-0.0665198225169954,0.429945882352941,NA
"Nutlin-3a (-) + Tozasertib",-0.0357651437851049,0.800388235294118,NA
"Nutlin-3a (-) + Trametinib",-0.0176767882630657,0.88381568627451,NA
"Nutlin-3a (-) + Uprosertib",0.147202054799405,0.379232156862745,NA
"Nutlin-3a (-) + Venetoclax",-0.00753164939487816,0.937963137254902,NA
"Nutlin-3a (-) + Vorinostat",-0.061839213438504,0.775403137254902,NA
"Nutlin-3a (-) + Wee1 Inhibitor",-0.0915039283761415,0.635834509803922,NA
"Nutlin-3a (-) + ZM447439",0.0202520775553874,0.924573333333333,NA
"Olaparib + 5-Fluorouracil",-0.0440063698089248,0.703275294117647,NA
"Olaparib + Afatinib",-0.00411700977045956,0.985042352941176,NA
"Olaparib + Alisertib",-0.0695912490631925,0.680597647058824,NA
"Olaparib + Alpelisib",0.0252918196931817,0.861240784313726,NA
"Olaparib + Axitinib",-0.0327976227516744,0.776198431372549,NA
"Olaparib + AZD6482",0.0562092909869885,0.676642352941176,NA
"Olaparib + AZD7762",-0.301499146729912,0.0727686274509804,NA
"Olaparib + AZD8055",-0.186578312576302,0.287925490196078,NA
"Olaparib + BI-2536",-0.193941594460811,0.388694117647059,NA
"Olaparib + Bortezomib",-0.132599091518265,0.540998431372549,NA
"Olaparib + Camptothecin",0.0563394192327873,0.638954509803922,NA
"Olaparib + Cisplatin",-0.0218307562566582,0.835509803921569,NA
"Olaparib + Crizotinib",-0.0184279649352622,0.892582745098039,NA
"Olaparib + Dabrafenib",0.0375394042211045,0.765226666666667,NA
"Olaparib + Docetaxel",-0.345332334624008,0.0563176470588235,NA
"Olaparib + Doramapimod",0.0391508112137508,0.766026666666667,NA
"Olaparib + Entinostat",-0.100557430112764,0.515068235294118,NA
"Olaparib + Gemcitabine",0.103168327915452,0.506388235294118,NA
"Olaparib + GSK269962A",-0.0320713251153144,0.822228235294118,NA
"Olaparib + JQ1",-0.284525258101601,0.184487843137255,NA
"Olaparib + KU-55933",-0.174838726895124,0.145005490196078,NA
"Olaparib + Lapatinib",0.00761251439456261,0.973274509803922,NA
"Olaparib + Linsitinib",-0.0499224253811504,0.637413333333333,NA
"Olaparib + Luminespib",-0.103272117124577,0.540210196078431,NA
