"","sActivity","P","id"
"Gemcitabine + Paclitaxel",-0.538232751559227,0.00147294117647059,NA
"Gemcitabine + Palbociclib",-0.0239212798074508,0.343341960784314,NA
"Gemcitabine + PD173074",-0.0584784226230151,0.0635827450980392,NA
"Gemcitabine + PF-4708671",-0.0675487364997938,0.0383560784313726,NA
"Gemcitabine + Pictilisib",-0.0107143889396126,0.665883921568627,NA
"Gemcitabine + Ribociclib",-0.0114027134508406,0.662696470588235,NA
"Gemcitabine + RO-3306",0.0198121086006609,0.406240784313726,NA
"Gemcitabine + Sapitinib",-0.0202528953342628,0.371892549019608,NA
"Gemcitabine + SB216763",0.0127071886241648,0.595009411764706,NA
"Gemcitabine + SCH772984",0.0239040703812932,0.488641568627451,NA
"Gemcitabine + Sorafenib",0.0108375847332381,0.750496470588235,NA
"Gemcitabine + Taselisib",0.00485455921939582,0.878629803921569,NA
"Gemcitabine + Temozolomide",-0.0060785880527045,0.731699607843137,NA
"Gemcitabine + Tozasertib",-0.0518366725357831,0.207789019607843,NA
"Gemcitabine + Trametinib",-0.0323141041140348,0.261298823529412,NA
"Gemcitabine + Uprosertib",0.00936835686540796,0.69008862745098,NA
"Gemcitabine + Venetoclax",-0.0461364186819661,0.134825882352941,NA
"Gemcitabine + Vorinostat",-0.0589019674569401,0.263729411764706,NA
"Gemcitabine + Wee1 Inhibitor",-0.0188750763434341,0.555982745098039,NA
"Gemcitabine + ZM447439",-0.0748815204142947,0.112873725490196,NA
"Lapatinib + 5-Fluorouracil",0.002349619466741,0.901583529411765,NA
"Lapatinib + Afatinib",0.0533067575692322,0.199167058823529,NA
"Lapatinib + Alisertib",0.00263195717957465,0.93187137254902,NA
"Lapatinib + Alpelisib",-0.00213069324186841,0.915578039215686,NA
"Lapatinib + Axitinib",0.0470477767188674,0.163232156862745,NA
"Lapatinib + AZD6482",0.125432474036204,0.0116878431372549,"Lapatinib + AZD6482"
"Lapatinib + AZD7762",-0.0152011617432082,0.539565490196078,NA
"Lapatinib + AZD8055",0.0188588462725208,0.531800784313725,NA
"Lapatinib + BI-2536",0.00647748588821319,0.836659607843137,NA
"Lapatinib + Bortezomib",-0.00078493618872767,0.974873725490196,NA
"Lapatinib + Camptothecin",0.00943142472765904,0.64380862745098,NA
"Lapatinib + Cisplatin",-0.000638896294095871,0.958485490196078,NA
"Lapatinib + Crizotinib",0.0393133015131056,0.228867450980392,NA
"Lapatinib + Dabrafenib",0.0139170135994001,0.553570980392157,NA
"Lapatinib + Docetaxel",-0.0143980940552709,0.567654901960784,NA
"Lapatinib + Doramapimod",-0.0405643797409157,0.224992156862745,NA
"Lapatinib + Entinostat",0.0177408514750769,0.469072941176471,NA
"Lapatinib + Gemcitabine",0.0242766664710768,0.443000784313725,NA
"Lapatinib + GSK269962A",-0.00424972816569375,0.842898039215686,NA
"Lapatinib + JQ1",0.039003132193821,0.281898039215686,NA
"Lapatinib + KU-55933",-0.0258557736732628,0.358392941176471,NA
"Lapatinib + Linsitinib",0.000913073375714251,0.952189019607843,NA
"Lapatinib + Luminespib",0.0110605338909765,0.679214901960784,NA
"Lapatinib + MK-1775",0.00976940084757895,0.684717647058824,NA
"Lapatinib + MK-2206",-0.00189145956625029,0.928033725490196,NA
"Lapatinib + Navitoclax",0.0186978344731193,0.655554509803922,NA
"Lapatinib + Nilotinib",-0.00689675100447347,0.826416470588235,NA
"Lapatinib + NU7441",0.0174401717344785,0.578516078431373,NA
"Lapatinib + Nutlin-3a (-)",-0.0241116550660903,0.285014117647059,NA
"Lapatinib + Olaparib",-0.00425006463605372,0.831952941176471,NA
"Lapatinib + OSI-027",-0.0182338060662201,0.472230588235294,NA
"Lapatinib + Paclitaxel",-0.0290433024560286,0.446999215686274,NA
"Lapatinib + Palbociclib",-0.00343238916747246,0.860825882352941,NA
"Lapatinib + PD173074",-0.0333618639072663,0.327623529411765,NA
"Lapatinib + PF-4708671",0.00197643264817341,0.906971764705882,NA
"Lapatinib + Pictilisib",0.0156872354664411,0.506595294117647,NA
"Lapatinib + Ribociclib",-0.0342429044514472,0.271597647058824,NA
"Lapatinib + RO-3306",0.0155393133519704,0.565315294117647,NA
"Lapatinib + Sapitinib",0.000802501491904298,0.963993725490196,NA
"Lapatinib + SB216763",-0.000268180471362994,0.981977254901961,NA
"Lapatinib + SCH772984",-0.00926779601299915,0.635850980392157,NA
"Lapatinib + Sorafenib",0.0564586733957087,0.273183529411765,NA
"Lapatinib + Taselisib",-0.0143220693300385,0.601301960784314,NA
"Lapatinib + Temozolomide",-0.0181947396366117,0.41568862745098,NA
"Lapatinib + Tozasertib",0.043193644580706,0.235237647058824,NA
"Lapatinib + Trametinib",-0.0118251738865629,0.697236078431373,NA
"Lapatinib + Uprosertib",-0.000473556080095685,0.976482352941176,NA
"Lapatinib + Venetoclax",0.0144782419755103,0.590383529411765,NA
"Lapatinib + Vorinostat",-0.000704264616968652,0.971703529411765,NA
"Lapatinib + Wee1 Inhibitor",-0.00177859029484281,0.942786666666667,NA
"Lapatinib + ZM447439",0.000388989733868873,0.984301176470588,NA
"Linsitinib + 5-Fluorouracil",0.016697180161039,0.524747450980392,NA
"Linsitinib + Afatinib",0.0723080841966674,0.169541960784314,NA
"Linsitinib + Alisertib",-0.00484338662381464,0.876324705882353,NA
"Linsitinib + Alpelisib",-0.0403823892088029,0.200766274509804,NA
"Linsitinib + Axitinib",0.058104822998529,0.168761568627451,NA
"Linsitinib + AZD6482",0.1471991662854,0.00932470588235294,"Linsitinib + AZD6482"
"Linsitinib + AZD7762",-0.0170379305027325,0.505810196078431,NA
"Linsitinib + AZD8055",0.00240182709733694,0.890494117647059,NA
"Linsitinib + BI-2536",0.000280944975199611,0.993675294117647,NA
"Linsitinib + Bortezomib",-0.00305044961789095,0.934155294117647,NA
"Linsitinib + Camptothecin",0.00884567588935957,0.676881568627451,NA
"Linsitinib + Cisplatin",0.0190550583659299,0.414149803921569,NA
"Linsitinib + Crizotinib",0.0197798193451018,0.454130980392157,NA
"Linsitinib + Dabrafenib",0.00903985001341269,0.688521568627451,NA
"Linsitinib + Docetaxel",-0.0212044067181897,0.432054117647059,NA
"Linsitinib + Doramapimod",-0.0252630080631251,0.359963137254902,NA
"Linsitinib + Entinostat",0.0185721894514331,0.495562352941176,NA
"Linsitinib + Gemcitabine",0.0396638831429142,0.277974901960784,NA
"Linsitinib + GSK269962A",0.0663353705556993,0.109042352941176,NA
"Linsitinib + JQ1",0.0556495581029965,0.167949019607843,NA
"Linsitinib + KU-55933",-0.0259726466900932,0.36792862745098,NA
"Linsitinib + Lapatinib",0.123345289966624,0.0306039215686274,NA
"Linsitinib + Luminespib",-0.00316144784377319,0.874020392156863,NA
"Linsitinib + MK-1775",-0.0101610487387052,0.719901176470588,NA
"Linsitinib + MK-2206",0.011154101322223,0.650837647058824,NA
"Linsitinib + Navitoclax",0.101513407320361,0.136417254901961,NA
"Linsitinib + Nilotinib",0.00623975819526429,0.867109803921569,NA
"Linsitinib + NU7441",-0.00761246281619328,0.795916862745098,NA
"Linsitinib + Nutlin-3a (-)",0.0106073918963993,0.670545882352941,NA
"Linsitinib + Olaparib",0.00163813463387243,0.938852549019608,NA
"Linsitinib + OSI-027",0.00303539195842781,0.874769411764706,NA
"Linsitinib + Paclitaxel",-0.168344979680394,0.00854509803921569,NA
"Linsitinib + Palbociclib",0.0152490129383762,0.499509019607843,NA
"Linsitinib + PD173074",-0.0337409510644177,0.280338039215686,NA
"Linsitinib + PF-4708671",0.0178342787036083,0.533370980392157,NA
"Linsitinib + Pictilisib",-0.0143433983030514,0.618633725490196,NA
"Linsitinib + Ribociclib",0.00258893187170107,0.899980392156863,NA
"Linsitinib + RO-3306",0.0297266416061868,0.389894901960784,NA
"Linsitinib + Sapitinib",0.0475539751440987,0.215647843137255,NA
"Linsitinib + SB216763",0.00914322947956952,0.675276862745098,NA
"Linsitinib + SCH772984",0.022437508213378,0.45806431372549,NA
"Linsitinib + Sorafenib",0.0372840476152131,0.40009568627451,NA
"Linsitinib + Taselisib",0.0270994535794272,0.455694901960784,NA
"Linsitinib + Temozolomide",-0.00492625053579359,0.779473725490196,NA
"Linsitinib + Tozasertib",0.0281446007608975,0.45648,NA
"Linsitinib + Trametinib",-0.00777276182009018,0.733258823529412,NA
"Linsitinib + Uprosertib",-0.00346940462602116,0.863948235294118,NA
"Linsitinib + Venetoclax",0.00276865396030166,0.896874509803922,NA
"Linsitinib + Vorinostat",0.0297746943191979,0.467509803921569,NA
"Linsitinib + Wee1 Inhibitor",-0.0065629939206679,0.80452862745098,NA
"Linsitinib + ZM447439",0.00636968062301877,0.81309568627451,NA
"Luminespib + 5-Fluorouracil",0.00275211080806012,0.88418431372549,NA
"Luminespib + Afatinib",-0.0341787850643839,0.407859607843137,NA
"Luminespib + Alisertib",-0.00280473262040155,0.917847058823529,NA
"Luminespib + Alpelisib",-0.0150715291372718,0.477833725490196,NA
"Luminespib + Axitinib",0.0615198883583587,0.110588235294118,NA
"Luminespib + AZD6482",0.0529028216816962,0.11903137254902,NA
"Luminespib + AZD7762",-0.00565783249927178,0.77403137254902,NA
"Luminespib + AZD8055",0.00897816768827746,0.72301568627451,NA
"Luminespib + BI-2536",0.0048354679534846,0.910905882352941,NA
"Luminespib + Bortezomib",-0.00306078517518394,0.926443137254902,NA
"Luminespib + Camptothecin",0.00342219723902276,0.838223529411765,NA
"Luminespib + Cisplatin",0.00274981750077239,0.853746666666667,NA
"Luminespib + Crizotinib",-0.0350293671507621,0.177396862745098,NA
"Luminespib + Dabrafenib",0.0130479929314175,0.569941960784314,NA
"Luminespib + Docetaxel",-0.0154216016500231,0.609953725490196,NA
"Luminespib + Doramapimod",-9.76599492991921e-05,0.994453333333333,NA
"Luminespib + Entinostat",0.0151204622662832,0.60684862745098,NA
"Luminespib + Gemcitabine",-0.0054121700666081,0.796719215686274,NA
"Luminespib + GSK269962A",-0.0684359764884463,0.0925717647058824,NA
"Luminespib + JQ1",-0.0753412400774744,0.0675262745098039,NA
"Luminespib + KU-55933",-0.0239502271677659,0.329226666666667,NA
"Luminespib + Lapatinib",-0.0350360636694056,0.25099137254902,NA
"Luminespib + Linsitinib",-0.016241155733131,0.446209411764706,NA
"Luminespib + MK-1775",-0.0175735059553223,0.605275294117647,NA
"Luminespib + MK-2206",-0.0522893530541336,0.182763137254902,NA
"Luminespib + Navitoclax",0.0188409212198412,0.664283137254902,NA
"Luminespib + Nilotinib",-0.0171328546102411,0.70892,NA
"Luminespib + NU7441",-0.00386943535327104,0.877887843137255,NA
"Luminespib + Nutlin-3a (-)",-0.0354305715424469,0.178929411764706,NA
"Luminespib + Olaparib",-0.0159713821571947,0.465156862745098,NA
"Luminespib + OSI-027",-7.91641671799636e-05,0.996854117647059,NA
"Luminespib + Paclitaxel",-0.0441499286245296,0.344995294117647,NA
"Luminespib + Palbociclib",0.0238857545813797,0.396250980392157,NA
"Luminespib + PD173074",-0.0431044685355276,0.21244862745098,NA
"Luminespib + PF-4708671",-0.00574715186189222,0.806102745098039,NA
"Luminespib + Pictilisib",-0.0307066816855719,0.374989803921569,NA
"Luminespib + Ribociclib",-0.0373859662387216,0.208585882352941,NA
"Luminespib + RO-3306",-0.00592943113141851,0.786560784313725,NA
"Luminespib + Sapitinib",0.00591172097476075,0.80224,NA
"Luminespib + SB216763",-0.00298420902334587,0.820912941176471,NA
"Luminespib + SCH772984",-0.00966672570722438,0.651661176470588,NA
"Luminespib + Sorafenib",-0.0082851367666001,0.824094901960784,NA
"Luminespib + Taselisib",-0.0572079657843459,0.152210196078431,NA
"Luminespib + Temozolomide",-0.0191039013368712,0.275553725490196,NA
"Luminespib + Tozasertib",-0.0762184766165801,0.0438721568627451,NA
"Luminespib + Trametinib",-0.0160260165117318,0.564559215686275,NA
"Luminespib + Uprosertib",-0.0279993791615295,0.337083137254902,NA
"Luminespib + Venetoclax",-0.0110819099173862,0.643042352941177,NA
"Luminespib + Vorinostat",-0.0133317697728672,0.707345882352941,NA
"Luminespib + Wee1 Inhibitor",0.00359768449292628,0.896076862745098,NA
"Luminespib + ZM447439",-0.0604481137396004,0.138000784313725,NA
"MK-1775 + 5-Fluorouracil",0.0700609068864722,0.0651686274509804,NA
"MK-1775 + Afatinib",0.0689045466944625,0.186629803921569,NA
"MK-1775 + Alisertib",-0.00807478708307592,0.726171764705882,NA
"MK-1775 + Alpelisib",-0.0244936107804093,0.389085490196078,NA
"MK-1775 + Axitinib",-0.0221711654365425,0.429665882352941,NA
"MK-1775 + AZD6482",0.157578792347544,0.00693176470588235,"MK-1775 + AZD6482"
"MK-1775 + AZD7762",0.092298046206044,0.0250494117647059,NA
"MK-1775 + AZD8055",0.00344668674560442,0.834324705882353,NA
"MK-1775 + BI-2536",0.00145407861620777,0.951425098039216,NA
"MK-1775 + Bortezomib",-0.0366307461217356,0.394654117647059,NA
"MK-1775 + Camptothecin",0.0424145493672993,0.17032,NA
"MK-1775 + Cisplatin",0.0191318985554707,0.470646274509804,NA
"MK-1775 + Crizotinib",-0.0065070912252452,0.741145098039216,NA
"MK-1775 + Dabrafenib",-0.00922099829982122,0.632707450980392,NA
"MK-1775 + Docetaxel",-0.0279641612653343,0.348948235294118,NA
"MK-1775 + Doramapimod",0.00677461071229591,0.698023529411765,NA
"MK-1775 + Entinostat",-0.0753208880571131,0.0461749019607843,NA
"MK-1775 + Gemcitabine",0.195714727997989,0.0108909803921569,"MK-1775 + Gemcitabine"
"MK-1775 + GSK269962A",0.039598844743234,0.241416470588235,NA
"MK-1775 + JQ1",0.0213110558257349,0.419538823529412,NA
"MK-1775 + KU-55933",-0.0307915928128001,0.147432156862745,NA
"MK-1775 + Lapatinib",0.100280836436318,0.0226556862745098,NA
"MK-1775 + Linsitinib",0.0482493919596587,0.15381568627451,NA
"MK-1775 + Luminespib",-0.018822203235926,0.462788235294118,NA
"MK-1775 + MK-2206",0.0159651768778671,0.558320784313725,NA
"MK-1775 + Navitoclax",0.0133154118069553,0.673689411764706,NA
"MK-1775 + Nilotinib",-0.000354675340621586,0.987478431372549,NA
"MK-1775 + NU7441",0.00280544808564354,0.899185882352941,NA
"MK-1775 + Nutlin-3a (-)",-0.0201735091545488,0.360741176470588,NA
"MK-1775 + Olaparib",-0.0257937388520205,0.171098823529412,NA
"MK-1775 + OSI-027",-0.0214028739153454,0.380572549019608,NA
"MK-1775 + Paclitaxel",-0.0352409093778504,0.310181960784314,NA
"MK-1775 + Palbociclib",-0.0102031090202753,0.575419607843137,NA
"MK-1775 + PD173074",-0.0371020266964106,0.11984,NA
"MK-1775 + PF-4708671",-0.00623836889421396,0.722257254901961,NA
"MK-1775 + Pictilisib",0.0136301558311461,0.546595294117647,NA
"MK-1775 + Ribociclib",0.00862949767722273,0.649223529411765,NA
"MK-1775 + RO-3306",0.0148771035955012,0.552822745098039,NA
"MK-1775 + Sapitinib",-0.00949647610720349,0.646145098039216,NA
"MK-1775 + SB216763",0.0141776264542418,0.476993725490196,NA
"MK-1775 + SCH772984",0.0212082621818883,0.377383529411765,NA
"MK-1775 + Sorafenib",0.00931050001711869,0.730109019607843,NA
"MK-1775 + Taselisib",0.0449899661439981,0.203890196078431,NA
"MK-1775 + Temozolomide",-0.00756045818040466,0.701201568627451,NA
"MK-1775 + Tozasertib",0.0430580199808758,0.227377254901961,NA
"MK-1775 + Trametinib",-0.0026381775161684,0.871689411764706,NA
"MK-1775 + Uprosertib",0.0527725610116035,0.158483921568627,NA
"MK-1775 + Venetoclax",-0.029496819420302,0.253346666666667,NA
"MK-1775 + Vorinostat",-0.0303788861689909,0.424239215686274,NA
"MK-1775 + Wee1 Inhibitor",-0.00441098913538897,0.824868235294118,NA
"MK-1775 + ZM447439",-0.0236536915014723,0.420346666666667,NA
"MK-2206 + 5-Fluorouracil",0.0195329045187245,0.532582745098039,NA
"MK-2206 + Afatinib",0.0361724533016508,0.409404705882353,NA
"MK-2206 + Alisertib",0.0139753404254677,0.712003921568627,NA
"MK-2206 + Alpelisib",0.0510885388339711,0.161676078431373,NA
"MK-2206 + Axitinib",-0.00849705530056398,0.714380392156863,NA
"MK-2206 + AZD6482",0.0977719237003277,0.0526070588235294,NA
"MK-2206 + AZD7762",0.00543252776263785,0.790451764705882,NA
"MK-2206 + AZD8055",0.0470848933851441,0.274780392156863,NA
"MK-2206 + BI-2536",0.0187023962225209,0.653976470588235,NA
"MK-2206 + Bortezomib",0.0113902407341004,0.752137254901961,NA
"MK-2206 + Camptothecin",0.0143635138325246,0.560678431372549,NA
"MK-2206 + Cisplatin",0.00370075337507773,0.822531764705882,NA
"MK-2206 + Crizotinib",0.0147270621275919,0.535666666666667,NA
"MK-2206 + Dabrafenib",-0.00818254821498466,0.74972,NA
"MK-2206 + Docetaxel",0.0102424097500865,0.657927058823529,NA
"MK-2206 + Doramapimod",-0.0261223401983972,0.385972549019608,NA
"MK-2206 + Entinostat",0.118823109881922,0.03372,NA
"MK-2206 + Gemcitabine",0.0320564104720717,0.383670588235294,NA
"MK-2206 + GSK269962A",0.00581137139162236,0.788098823529412,NA
"MK-2206 + JQ1",0.059563539645193,0.176679215686275,NA
"MK-2206 + KU-55933",0.000730178259194117,0.97018431372549,NA
"MK-2206 + Lapatinib",0.0529640730587369,0.184315294117647,NA
"MK-2206 + Linsitinib",-0.00713667764333441,0.712796862745098,NA
"MK-2206 + Luminespib",0.0314972869253901,0.340161568627451,NA
"MK-2206 + MK-1775",0.00582056694555883,0.780273725490196,NA
"MK-2206 + Navitoclax",0.00463677854992684,0.873253333333333,NA
"MK-2206 + Nilotinib",0.0261343930348111,0.616232941176471,NA
"MK-2206 + NU7441",0.0473733788808132,0.308598431372549,NA
"MK-2206 + Nutlin-3a (-)",-0.0304536376004464,0.330763921568627,NA
"MK-2206 + Olaparib",0.0181268249317339,0.459663529411765,NA
"MK-2206 + OSI-027",0.00647467178343212,0.789661176470588,NA
"MK-2206 + Paclitaxel",-0.0331092598578214,0.378957647058824,NA
"MK-2206 + Palbociclib",0.0238912266214892,0.426583529411765,NA
"MK-2206 + PD173074",0.00789504198712704,0.738785098039216,NA
"MK-2206 + PF-4708671",0.096691125633632,0.0722,NA
"MK-2206 + Pictilisib",-0.0419944320340266,0.237567058823529,NA
"MK-2206 + Ribociclib",-0.0301221663495278,0.372643921568627,NA
"MK-2206 + RO-3306",0.0626708675994204,0.133232156862745,NA
"MK-2206 + Sapitinib",0.0907085143775581,0.0777537254901961,NA
"MK-2206 + SB216763",-0.000913225363185251,0.94903137254902,NA
"MK-2206 + SCH772984",-0.00112985277330094,0.954602352941176,NA
"MK-2206 + Sorafenib",0.0236134973811942,0.555174117647059,NA
"MK-2206 + Taselisib",-0.00820485845477232,0.803765490196078,NA
"MK-2206 + Temozolomide",-0.0170364331693848,0.416486274509804,NA
"MK-2206 + Tozasertib",0.0277740229694756,0.438278431372549,NA
"MK-2206 + Trametinib",0.00167495573134581,0.947501176470588,NA
"MK-2206 + Uprosertib",-0.0146393988684461,0.55438431372549,NA
"MK-2206 + Venetoclax",0.0107187630596351,0.680007058823529,NA
"MK-2206 + Vorinostat",0.0686411417694562,0.223416470588235,NA
"MK-2206 + Wee1 Inhibitor",0.0399274538685289,0.311716078431373,NA
"MK-2206 + ZM447439",0.0109315604903003,0.695674509803922,NA
"Navitoclax + 5-Fluorouracil",-0.00238322584195469,0.897626666666667,NA
"Navitoclax + Afatinib",0.0364439997400444,0.427356078431373,NA
"Navitoclax + Alisertib",0.0138584900682441,0.744238431372549,NA
"Navitoclax + Alpelisib",-0.011310640082402,0.617010980392157,NA
"Navitoclax + Axitinib",0.0891654890088449,0.0894619607843137,NA
"Navitoclax + AZD6482",0.114248229387689,0.0258674509803922,NA
"Navitoclax + AZD7762",0.0151960700738214,0.516077647058824,NA
"Navitoclax + AZD8055",0.0337995176894434,0.322148235294118,NA
"Navitoclax + BI-2536",0.0129613972250649,0.787316078431373,NA
"Navitoclax + Bortezomib",0.00221354754910192,0.943534117647059,NA
"Navitoclax + Camptothecin",0.0476514777089992,0.246167843137255,NA
"Navitoclax + Cisplatin",0.014423895547922,0.602103529411765,NA
"Navitoclax + Crizotinib",0.0706640330258628,0.0902337254901961,NA
"Navitoclax + Dabrafenib",-0.00717551247708314,0.748211764705882,NA
"Navitoclax + Docetaxel",0.0583919463380148,0.245400784313726,NA
"Navitoclax + Doramapimod",0.0237296213733019,0.469863529411765,NA
"Navitoclax + Entinostat",-0.0225655551285908,0.453326274509804,NA
"Navitoclax + Gemcitabine",0.0401800234494473,0.349750588235294,NA
"Navitoclax + GSK269962A",0.0666573136906353,0.175891764705882,NA
"Navitoclax + JQ1",0.137004473017,0.0242376470588235,NA
"Navitoclax + KU-55933",-0.0195857078332595,0.428138823529412,NA
"Navitoclax + Lapatinib",0.117928507936211,0.0737772549019608,NA
"Navitoclax + Linsitinib",0.109963477687241,0.018603137254902,NA
"Navitoclax + Luminespib",0.0128988816945964,0.668203137254902,NA
"Navitoclax + MK-1775",0.0223854253030604,0.573881568627451,NA
"Navitoclax + MK-2206",0.0198492586756077,0.51688862745098,NA
"Navitoclax + Nilotinib",0.0480996764435532,0.407057254901961,NA
"Navitoclax + NU7441",0.0458731110008798,0.386737254901961,NA
"Navitoclax + Nutlin-3a (-)",-0.0301113848675587,0.292075294117647,NA
"Navitoclax + Olaparib",-0.0188428230083953,0.382105098039216,NA
"Navitoclax + OSI-027",0.040881824541956,0.221132549019608,NA
"Navitoclax + Paclitaxel",0.0548771198256062,0.283406274509804,NA
"Navitoclax + Palbociclib",-0.0196332947278032,0.387512156862745,NA
"Navitoclax + PD173074",-0.0410346744535623,0.131654901960784,NA
"Navitoclax + PF-4708671",0.0733955127365993,0.0603960784313725,NA
"Navitoclax + Pictilisib",0.0437266119105276,0.282630588235294,NA
"Navitoclax + Ribociclib",-0.0203646964983103,0.552029803921569,NA
"Navitoclax + RO-3306",0.0794482714948564,0.150665098039216,NA
"Navitoclax + Sapitinib",0.00295108024400256,0.894483137254902,NA
"Navitoclax + SB216763",0.00818124529191236,0.742705882352941,NA
"Navitoclax + SCH772984",0.0363969405084186,0.321362352941176,NA
"Navitoclax + Sorafenib",0.0933294173276804,0.234449411764706,NA
"Navitoclax + Taselisib",0.11950418150319,0.0266298039215686,NA
"Navitoclax + Temozolomide",-0.00707648511143584,0.693319215686275,NA
"Navitoclax + Tozasertib",0.124776113512732,0.0785458823529412,NA
"Navitoclax + Trametinib",0.00469045746305688,0.852197647058824,NA
"Navitoclax + Uprosertib",0.0465573543316899,0.262107450980392,NA
"Navitoclax + Venetoclax",-0.0486925664264251,0.0965207843137255,NA
"Navitoclax + Vorinostat",-0.00856407262643574,0.808390588235294,NA
"Navitoclax + Wee1 Inhibitor",0.0488410526939287,0.375787450980392,NA
"Navitoclax + ZM447439",0.106533579074868,0.0824407843137255,NA
"Nutlin-3a (-) + 5-Fluorouracil",0.00859827066929562,0.71121568627451,NA
"Nutlin-3a (-) + Afatinib",0.0391329727598316,0.423474509803922,NA
"Nutlin-3a (-) + Alisertib",-0.00457456102289181,0.879417254901961,NA
"Nutlin-3a (-) + Alpelisib",-0.0203557528766872,0.42264862745098,NA
"Nutlin-3a (-) + Axitinib",-0.0204571486070987,0.449402352941176,NA
"Nutlin-3a (-) + AZD6482",0.0812007464893879,0.0376007843137255,NA
"Nutlin-3a (-) + AZD7762",-0.0419002493792881,0.117459607843137,NA
"Nutlin-3a (-) + AZD8055",-0.00365500556225085,0.850647058823529,NA
"Nutlin-3a (-) + BI-2536",0.00103481288239733,0.970927843137255,NA
"Nutlin-3a (-) + Bortezomib",0.000617059092163523,0.981203137254902,NA
"Nutlin-3a (-) + Camptothecin",0.00968683878257905,0.631201568627451,NA
"Nutlin-3a (-) + Cisplatin",-1.804347298906e-05,0.999236862745098,NA
"Nutlin-3a (-) + Crizotinib",0.010843022311237,0.620945882352941,NA
"Nutlin-3a (-) + Dabrafenib",-0.00299443873168327,0.845242352941176,NA
"Nutlin-3a (-) + Docetaxel",0.0217223234928296,0.520033725490196,NA
"Nutlin-3a (-) + Doramapimod",-0.0349132948747966,0.221883137254902,NA
"Nutlin-3a (-) + Entinostat",-0.0361257764011856,0.296714509803922,NA
"Nutlin-3a (-) + Gemcitabine",0.023318139123325,0.481687058823529,NA
"Nutlin-3a (-) + GSK269962A",-0.0282392869142832,0.366320784313726,NA
"Nutlin-3a (-) + JQ1",-0.00183129339610972,0.918630588235294,NA
"Nutlin-3a (-) + KU-55933",-0.0368205054268295,0.213221960784314,NA
"Nutlin-3a (-) + Lapatinib",-0.00762869470373978,0.76325568627451,NA
"Nutlin-3a (-) + Linsitinib",-0.0325573475436013,0.255788235294118,NA
"Nutlin-3a (-) + Luminespib",0.0035193515736704,0.859261960784314,NA
"Nutlin-3a (-) + MK-1775",0.00363602344381814,0.88656862745098,NA
"Nutlin-3a (-) + MK-2206",-0.0280388196854152,0.332305882352941,NA
"Nutlin-3a (-) + Navitoclax",0.0155274625851081,0.704218823529412,NA
"Nutlin-3a (-) + Nilotinib",0.0102091126031485,0.819296470588235,NA
"Nutlin-3a (-) + NU7441",-0.0089631170398959,0.777941960784314,NA
"Nutlin-3a (-) + Olaparib",-0.0209104262746891,0.322931764705882,NA
"Nutlin-3a (-) + OSI-027",-0.0175180166448693,0.439042352941176,NA
"Nutlin-3a (-) + Paclitaxel",-0.0143597268004101,0.689323137254902,NA
"Nutlin-3a (-) + Palbociclib",-0.00877613548390136,0.696441568627451,NA
"Nutlin-3a (-) + PD173074",-0.0508749061339348,0.111334117647059,NA
"Nutlin-3a (-) + PF-4708671",-0.0307394989496357,0.248546666666667,NA
"Nutlin-3a (-) + Pictilisib",-0.0368856940409709,0.287440784313725,NA
"Nutlin-3a (-) + Ribociclib",-0.0311888538004668,0.293629019607843,NA
"Nutlin-3a (-) + RO-3306",0.0120077169973708,0.624163137254902,NA
"Nutlin-3a (-) + Sapitinib",-0.016095787371894,0.531022745098039,NA
"Nutlin-3a (-) + SB216763",-0.00115774955290282,0.934972549019608,NA
"Nutlin-3a (-) + SCH772984",-0.00689190770847443,0.716778039215686,NA
"Nutlin-3a (-) + Sorafenib",-0.0223216974604441,0.630385098039216,NA
"Nutlin-3a (-) + Taselisib",0.0367720396684058,0.331530196078431,NA
"Nutlin-3a (-) + Temozolomide",-0.0187833202368935,0.298292549019608,NA
"Nutlin-3a (-) + Tozasertib",-0.0145682693646878,0.6194,NA
"Nutlin-3a (-) + Trametinib",-0.0169815067668161,0.493260392156863,NA
"Nutlin-3a (-) + Uprosertib",-0.00412486875775425,0.844459607843137,NA
"Nutlin-3a (-) + Venetoclax",-0.0383408956949052,0.122938823529412,NA
"Nutlin-3a (-) + Vorinostat",-0.0311728027485834,0.473014901960784,NA
"Nutlin-3a (-) + Wee1 Inhibitor",0.0216250375973736,0.613072156862745,NA
"Nutlin-3a (-) + ZM447439",0.00365593047871813,0.895298039215686,NA
"Olaparib + 5-Fluorouracil",0.00402594882558526,0.806826666666667,NA
"Olaparib + Afatinib",-0.0333139023522055,0.435130196078431,NA
"Olaparib + Alisertib",-0.00172098270189959,0.945912941176471,NA
"Olaparib + Alpelisib",-0.0430135230061001,0.182009411764706,NA
"Olaparib + Axitinib",-0.0167184636001215,0.508967058823529,NA
"Olaparib + AZD6482",0.0557080449959543,0.118235294117647,NA
"Olaparib + AZD7762",-0.0270521389369544,0.297500392156863,NA
"Olaparib + AZD8055",-0.0155922285996643,0.534906666666667,NA
"Olaparib + BI-2536",-0.00773392581200462,0.815369411764706,NA
"Olaparib + Bortezomib",-0.00120431432245534,0.968633725490196,NA
"Olaparib + Camptothecin",0.00352358753265811,0.8398,NA
"Olaparib + Cisplatin",-0.00248578988644909,0.860036078431373,NA
"Olaparib + Crizotinib",-0.0392968853455685,0.196834509803922,NA
